Date,High,Low,Open,Close,Volume,Adj Close
2017-09-01,164.94000244140625,163.6300048828125,164.8000030517578,164.0500030517578,16591100.0,159.74168395996094
2017-09-05,164.25,160.55999755859375,163.75,162.0800018310547,29468500.0,157.82342529296875
2017-09-06,162.99000549316406,160.52000427246094,162.7100067138672,161.91000366210938,21651700.0,157.65786743164062
2017-09-07,162.24000549316406,160.36000061035156,162.08999633789062,161.25999450683594,21928500.0,157.0249481201172
2017-09-08,161.14999389648438,158.52999877929688,160.86000061035156,158.6300048828125,28611500.0,154.46401977539062
2017-09-11,162.0500030517578,159.88999938964844,160.5,161.5,31580800.0,157.25865173339844
2017-09-12,163.9600067138672,158.77000427246094,162.61000061035156,160.86000061035156,71714000.0,156.63546752929688
2017-09-13,159.9600067138672,157.91000366210938,159.8699951171875,159.64999389648438,44907400.0,155.4572296142578
2017-09-14,159.39999389648438,158.08999633789062,158.99000549316406,158.27999877929688,23760700.0,154.12319946289062
2017-09-15,160.97000122070312,158.0,158.47000122070312,159.8800048828125,49114600.0,155.68118286132812
2017-09-18,160.5,158.0,160.11000061035156,158.6699981689453,28269400.0,154.5029754638672
2017-09-19,159.77000427246094,158.44000244140625,159.50999450683594,158.72999572753906,20810600.0,154.56138610839844
2017-09-20,158.25999450683594,153.8300018310547,157.89999389648438,156.07000732421875,52951400.0,151.97128295898438
2017-09-21,155.8000030517578,152.75,155.8000030517578,153.38999938964844,37511700.0,149.36163330078125
2017-09-22,152.27000427246094,150.55999755859375,151.5399932861328,151.88999938964844,46645400.0,147.90103149414062
2017-09-25,151.8300018310547,149.16000366210938,149.99000549316406,150.5500030517578,44387300.0,146.59622192382812
2017-09-26,153.9199981689453,151.69000244140625,151.77999877929688,153.13999938964844,36660000.0,149.11819458007812
2017-09-27,154.72000122070312,153.5399932861328,153.8000030517578,154.22999572753906,25504200.0,150.1795654296875
2017-09-28,154.27999877929688,152.6999969482422,153.88999938964844,153.27999877929688,22005500.0,149.2545166015625
2017-09-29,154.1300048828125,152.0,153.2100067138672,154.1199951171875,26299800.0,150.0724639892578
2017-10-02,154.4499969482422,152.72000122070312,154.25999450683594,153.80999755859375,18698800.0,149.77059936523438
2017-10-03,155.08999633789062,153.91000366210938,154.00999450683594,154.47999572753906,16230300.0,150.42298889160156
2017-10-04,153.86000061035156,152.4600067138672,153.6300048828125,153.47999572753906,20163800.0,149.4492645263672
2017-10-05,155.44000244140625,154.0500030517578,154.17999267578125,155.38999938964844,21283800.0,151.30908203125
2017-10-06,155.49000549316406,154.55999755859375,154.97000122070312,155.3000030517578,17407600.0,151.2214813232422
2017-10-09,156.72999572753906,155.49000549316406,155.80999755859375,155.83999633789062,16262900.0,151.74728393554688
2017-10-10,158.0,155.10000610351562,156.05999755859375,155.89999389648438,15617000.0,151.8057098388672
2017-10-11,156.97999572753906,155.75,155.97000122070312,156.5500030517578,16905600.0,152.4386749267578
2017-10-12,157.3699951171875,155.72999572753906,156.35000610351562,156.0,16125100.0,151.90310668945312
2017-10-13,157.27999877929688,156.41000366210938,156.72999572753906,156.99000549316406,16394200.0,152.8671112060547
2017-10-16,160.0,157.64999389648438,157.89999389648438,159.8800048828125,24121500.0,155.68118286132812
2017-10-17,160.8699951171875,159.22999572753906,159.77999877929688,160.47000122070312,18997300.0,156.25570678710938
2017-10-18,160.7100067138672,159.60000610351562,160.4199981689453,159.75999450683594,16374200.0,155.56434631347656
2017-10-19,157.0800018310547,155.02000427246094,156.75,155.97999572753906,42584200.0,151.88360595703125
2017-10-20,157.75,155.9600067138672,156.61000061035156,156.25,23974100.0,152.14651489257812
2017-10-23,157.69000244140625,155.5,156.88999938964844,156.1699981689453,21984300.0,152.068603515625
2017-10-24,157.4199981689453,156.1999969482422,156.2899932861328,157.10000610351562,17757200.0,152.97421264648438
2017-10-25,157.5500030517578,155.27000427246094,156.91000366210938,156.41000366210938,21207100.0,152.3023223876953
2017-10-26,157.8300018310547,156.77999877929688,157.22999572753906,157.41000366210938,17000500.0,153.27606201171875
2017-10-27,163.60000610351562,158.6999969482422,159.2899932861328,163.0500030517578,44454200.0,158.76792907714844
2017-10-30,168.07000732421875,163.72000122070312,163.88999938964844,166.72000122070312,44700800.0,162.34156799316406
2017-10-31,169.64999389648438,166.94000244140625,167.89999389648438,169.0399932861328,36046800.0,164.6006317138672
2017-11-01,169.94000244140625,165.61000061035156,169.8699951171875,166.88999938964844,33637800.0,162.50709533691406
2017-11-02,168.5,165.27999877929688,166.60000610351562,168.11000061035156,41393400.0,163.69505310058594
2017-11-03,174.25999450683594,171.1199951171875,174.0,172.5,59398600.0,167.9697723388672
2017-11-06,174.99000549316406,171.72000122070312,172.3699951171875,174.25,34319500.0,169.67379760742188
2017-11-07,175.25,173.60000610351562,173.91000366210938,174.80999755859375,24361500.0,170.21910095214844
2017-11-08,176.24000549316406,174.3300018310547,174.66000366210938,176.24000549316406,24409500.0,171.61155700683594
2017-11-09,176.10000610351562,173.13999938964844,175.11000061035156,175.8800048828125,29482600.0,171.260986328125
2017-11-10,175.3800048828125,174.27000427246094,175.11000061035156,174.6699981689453,25145500.0,170.69419860839844
2017-11-13,174.5,173.39999389648438,173.5,173.97000122070312,16982100.0,170.0101318359375
2017-11-14,173.47999572753906,171.17999267578125,173.0399932861328,171.33999633789062,24782500.0,167.4399871826172
2017-11-15,170.32000732421875,168.3800048828125,169.97000122070312,169.0800018310547,29158100.0,165.23143005371094
2017-11-16,171.8699951171875,170.3000030517578,171.17999267578125,171.10000610351562,23637500.0,167.20547485351562
2017-11-17,171.38999938964844,169.63999938964844,171.0399932861328,170.14999389648438,21899500.0,166.27708435058594
2017-11-20,170.55999755859375,169.55999755859375,170.2899932861328,169.97999572753906,16262400.0,166.11094665527344
2017-11-21,173.6999969482422,170.77999877929688,170.77999877929688,173.13999938964844,25131300.0,169.1990203857422
2017-11-22,175.0,173.0500030517578,173.36000061035156,174.9600067138672,25588900.0,170.9775848388672
2017-11-24,175.5,174.64999389648438,175.10000610351562,174.97000122070312,14026700.0,170.98736572265625
2017-11-27,175.0800018310547,173.33999633789062,175.0500030517578,174.08999633789062,20716800.0,170.12738037109375
2017-11-28,174.8699951171875,171.86000061035156,174.3000030517578,173.07000732421875,26428800.0,169.13063049316406
2017-11-29,172.9199981689453,167.16000366210938,172.6300048828125,169.47999572753906,41666400.0,165.62232971191406
2017-11-30,172.13999938964844,168.44000244140625,170.42999267578125,171.85000610351562,41527200.0,167.93838500976562
2017-12-01,171.6699981689453,168.5,169.9499969482422,171.0500030517578,39759300.0,167.15660095214844
2017-12-04,172.6199951171875,169.6300048828125,172.47999572753906,169.8000030517578,32542400.0,165.93504333496094
2017-12-05,171.52000427246094,168.39999389648438,169.05999755859375,169.63999938964844,27350200.0,165.7786865234375
2017-12-06,170.1999969482422,166.4600067138672,167.5,169.00999450683594,28560000.0,165.16302490234375
2017-12-07,170.44000244140625,168.91000366210938,169.02999877929688,169.32000732421875,25673300.0,165.4659881591797
2017-12-08,171.0,168.82000732421875,170.49000549316406,169.3699951171875,23355200.0,165.51483154296875
2017-12-11,172.88999938964844,168.7899932861328,169.1999969482422,172.6699981689453,35273800.0,168.73973083496094
2017-12-12,172.38999938964844,171.4600067138672,172.14999389648438,171.6999969482422,19409200.0,167.7917938232422
2017-12-13,173.5399932861328,172.0,172.5,172.27000427246094,23818400.0,168.3488311767578
2017-12-14,173.1300048828125,171.64999389648438,172.39999389648438,172.22000122070312,20476500.0,168.2999725341797
2017-12-15,174.1699981689453,172.4600067138672,173.6300048828125,173.97000122070312,40169300.0,170.0101318359375
2017-12-18,177.1999969482422,174.86000061035156,174.8800048828125,176.4199981689453,29421100.0,172.4043731689453
2017-12-19,175.38999938964844,174.08999633789062,175.02999877929688,174.5399932861328,27436400.0,170.56715393066406
2017-12-20,175.4199981689453,173.25,174.8699951171875,174.35000610351562,23475600.0,170.38148498535156
2017-12-21,176.02000427246094,174.10000610351562,174.1699981689453,175.00999450683594,20949900.0,171.02645874023438
2017-12-22,175.4199981689453,174.5,174.67999267578125,175.00999450683594,16114600.0,171.02645874023438
2017-12-26,171.47000122070312,169.67999267578125,170.8000030517578,170.57000732421875,33185500.0,166.68753051757812
2017-12-27,170.77999877929688,169.7100067138672,170.10000610351562,170.60000610351562,21498200.0,166.71685791015625
2017-12-28,171.85000610351562,170.47999572753906,171.0,171.0800018310547,16480200.0,167.1859130859375
2017-12-29,170.58999633789062,169.22000122070312,170.52000427246094,169.22999572753906,25884400.0,165.37802124023438
2018-01-02,172.3000030517578,169.25999450683594,170.16000366210938,172.25999450683594,25555900.0,168.33905029296875
2018-01-03,174.5500030517578,171.9600067138672,172.52999877929688,172.22999572753906,29517900.0,168.3097381591797
2018-01-04,173.47000122070312,172.0800018310547,172.5399932861328,173.02999877929688,22434600.0,169.09152221679688
2018-01-05,175.3699951171875,173.0500030517578,173.44000244140625,175.0,23660000.0,171.0166778564453
2018-01-08,175.61000061035156,173.92999267578125,174.35000610351562,174.35000610351562,20567800.0,170.38148498535156
2018-01-09,175.05999755859375,173.41000366210938,174.5500030517578,174.3300018310547,21584000.0,170.36195373535156
2018-01-10,174.3000030517578,173.0,173.16000366210938,174.2899932861328,23959900.0,170.32284545898438
2018-01-11,175.49000549316406,174.49000549316406,174.58999633789062,175.27999877929688,18667700.0,171.2903289794922
2018-01-12,177.36000061035156,175.64999389648438,176.17999267578125,177.08999633789062,25226000.0,173.05911254882812
2018-01-16,179.38999938964844,176.13999938964844,177.89999389648438,176.19000244140625,29565900.0,172.1796112060547
2018-01-17,179.25,175.07000732421875,176.14999389648438,179.10000610351562,34386800.0,175.0233612060547
2018-01-18,180.10000610351562,178.25,179.3699951171875,179.25999450683594,31193400.0,175.17971801757812
2018-01-19,179.5800018310547,177.41000366210938,178.61000061035156,178.4600067138672,32425100.0,174.39794921875
2018-01-22,177.77999877929688,176.60000610351562,177.3000030517578,177.0,27108600.0,172.97117614746094
2018-01-23,179.44000244140625,176.82000732421875,177.3000030517578,177.0399932861328,32689100.0,173.01025390625
2018-01-24,177.3000030517578,173.1999969482422,177.25,174.22000122070312,51105100.0,170.2544403076172
2018-01-25,174.9499969482422,170.52999877929688,174.50999450683594,171.11000061035156,41529000.0,167.2152099609375
2018-01-26,172.0,170.05999755859375,172.0,171.50999450683594,39143000.0,167.60614013671875
2018-01-29,170.16000366210938,167.07000732421875,170.16000366210938,167.9600067138672,50640400.0,164.13693237304688
2018-01-30,167.3699951171875,164.6999969482422,165.52999877929688,166.97000122070312,46048200.0,163.16946411132812
2018-01-31,168.44000244140625,166.5,166.8699951171875,167.42999267578125,32478900.0,163.61898803710938
2018-02-01,168.6199951171875,166.75999450683594,167.1699981689453,167.77999877929688,47230800.0,163.9610137939453
2018-02-02,166.8000030517578,160.10000610351562,166.0,160.5,86593800.0,156.84674072265625
2018-02-05,163.8800048828125,156.0,159.10000610351562,156.49000549316406,72738500.0,152.92800903320312
2018-02-06,163.72000122070312,154.0,154.8300018310547,163.02999877929688,68243800.0,159.3191375732422
2018-02-07,163.39999389648438,159.07000732421875,163.08999633789062,159.5399932861328,51608600.0,155.9085693359375
2018-02-08,161.0,155.02999877929688,160.2899932861328,155.14999389648438,54390500.0,151.61851501464844
2018-02-09,157.88999938964844,150.24000549316406,157.07000732421875,156.41000366210938,70672600.0,153.4730224609375
2018-02-12,163.88999938964844,157.50999450683594,158.5,162.7100067138672,60819500.0,159.6547393798828
2018-02-13,164.75,161.64999389648438,161.9499969482422,164.33999633789062,32549200.0,161.2541046142578
2018-02-14,167.5399932861328,162.8800048828125,163.0399932861328,167.3699951171875,40644900.0,164.22720336914062
2018-02-15,173.08999633789062,169.0,169.7899932861328,172.99000549316406,51147200.0,169.74168395996094
2018-02-16,174.82000732421875,171.77000427246094,172.36000061035156,172.42999267578125,40176100.0,169.19219970703125
2018-02-20,174.25999450683594,171.4199981689453,172.0500030517578,171.85000610351562,33930500.0,168.6230926513672
2018-02-21,174.1199951171875,171.00999450683594,172.8300018310547,171.07000732421875,37471600.0,167.8577423095703
2018-02-22,173.9499969482422,171.7100067138672,171.8000030517578,172.5,30991900.0,169.26089477539062
2018-02-23,175.64999389648438,173.5399932861328,173.6699981689453,175.5,33812400.0,172.20455932617188
2018-02-26,179.38999938964844,176.2100067138672,176.35000610351562,178.97000122070312,38162200.0,175.60940551757812
2018-02-27,180.47999572753906,178.16000366210938,179.10000610351562,178.38999938964844,38928100.0,175.04029846191406
2018-02-28,180.6199951171875,178.0500030517578,179.25999450683594,178.1199951171875,37782100.0,174.77536010742188
2018-03-01,179.77999877929688,172.66000366210938,178.5399932861328,175.0,48802000.0,171.71392822265625
2018-03-02,176.3000030517578,172.4499969482422,172.8000030517578,176.2100067138672,38454000.0,172.90122985839844
2018-03-05,177.74000549316406,174.52000427246094,175.2100067138672,176.82000732421875,28401400.0,173.49977111816406
2018-03-06,178.25,176.1300048828125,177.91000366210938,176.6699981689453,23788500.0,173.35260009765625
2018-03-07,175.85000610351562,174.27000427246094,174.94000244140625,175.02999877929688,31703500.0,171.74339294433594
2018-03-08,177.1199951171875,175.07000732421875,175.47999572753906,176.94000244140625,23774100.0,173.6175079345703
2018-03-09,180.0,177.38999938964844,177.9600067138672,179.97999572753906,32185200.0,176.6004180908203
2018-03-12,182.38999938964844,180.2100067138672,180.2899932861328,181.72000122070312,32207100.0,178.30775451660156
2018-03-13,183.5,179.24000549316406,182.58999633789062,179.97000122070312,31693500.0,176.59063720703125
2018-03-14,180.52000427246094,177.80999755859375,180.32000732421875,178.44000244140625,29368400.0,175.08934020996094
2018-03-15,180.24000549316406,178.07000732421875,178.5,178.64999389648438,22743800.0,175.29539489746094
2018-03-16,179.1199951171875,177.6199951171875,178.64999389648438,178.02000427246094,39404700.0,174.67724609375
2018-03-19,177.47000122070312,173.66000366210938,177.32000732421875,175.3000030517578,33446800.0,172.00831604003906
2018-03-20,176.8000030517578,174.94000244140625,175.24000549316406,175.24000549316406,19649400.0,171.94944763183594
2018-03-21,175.08999633789062,171.25999450683594,175.0399932861328,171.27000427246094,36338100.0,168.05398559570312
2018-03-22,172.67999267578125,168.60000610351562,170.0,168.85000610351562,41490800.0,165.67941284179688
2018-03-23,169.9199981689453,164.94000244140625,168.38999938964844,164.94000244140625,41028800.0,161.84286499023438
2018-03-26,173.10000610351562,166.44000244140625,168.07000732421875,172.77000427246094,37541200.0,169.5258331298828
2018-03-27,175.14999389648438,166.9199981689453,173.67999267578125,168.33999633789062,40922600.0,165.1790008544922
2018-03-28,170.02000427246094,165.19000244140625,167.25,166.47999572753906,41668500.0,163.3539276123047
2018-03-29,171.75,166.89999389648438,167.80999755859375,167.77999877929688,38398500.0,164.62950134277344
2018-04-02,168.94000244140625,164.47000122070312,166.63999938964844,166.67999267578125,37586800.0,163.5501708984375
2018-04-03,168.75,164.8800048828125,167.63999938964844,168.38999938964844,30278000.0,165.2280731201172
2018-04-04,172.00999450683594,164.77000427246094,164.8800048828125,171.61000061035156,34605500.0,168.38760375976562
2018-04-05,174.22999572753906,172.0800018310547,172.5800018310547,172.8000030517578,26933200.0,169.5552520751953
2018-04-06,172.47999572753906,168.1999969482422,170.97000122070312,168.3800048828125,35005300.0,165.21826171875
2018-04-09,173.08999633789062,169.85000610351562,169.8800048828125,170.0500030517578,29017700.0,166.8568878173828
2018-04-10,174.0,171.52999877929688,173.0,173.25,28408600.0,169.996826171875
2018-04-11,173.9199981689453,171.6999969482422,172.22999572753906,172.44000244140625,22431600.0,169.20201110839844
2018-04-12,175.0,173.0399932861328,173.41000366210938,174.13999938964844,22889300.0,170.87010192871094
2018-04-13,175.83999633789062,173.85000610351562,174.77999877929688,174.72999572753906,25124300.0,171.4490203857422
2018-04-16,176.19000244140625,174.8300018310547,175.02999877929688,175.82000732421875,21578400.0,172.51856994628906
2018-04-17,178.94000244140625,176.41000366210938,176.49000549316406,178.24000549316406,26509000.0,174.8931121826172
2018-04-18,178.82000732421875,176.8800048828125,177.80999755859375,177.83999633789062,20754500.0,174.5006103515625
2018-04-19,175.38999938964844,172.66000366210938,173.75999450683594,172.8000030517578,34808800.0,169.5552520751953
2018-04-20,171.22000122070312,165.42999267578125,170.60000610351562,165.72000122070312,65491100.0,162.60818481445312
2018-04-23,166.9199981689453,164.08999633789062,166.8300018310547,165.24000549316406,36515500.0,162.13723754882812
2018-04-24,166.3300018310547,161.22000122070312,165.6699981689453,162.94000244140625,33692000.0,159.88040161132812
2018-04-25,165.4199981689453,162.41000366210938,162.6199951171875,163.64999389648438,28382100.0,160.57705688476562
2018-04-26,165.72999572753906,163.3699951171875,164.1199951171875,164.22000122070312,27963000.0,161.13636779785156
2018-04-27,164.3300018310547,160.6300048828125,164.0,162.32000732421875,35655800.0,159.2720489501953
2018-04-30,167.25999450683594,161.83999633789062,162.1300048828125,165.25999450683594,42427400.0,162.15682983398438
2018-05-01,169.1999969482422,165.27000427246094,166.41000366210938,169.10000610351562,53569400.0,165.9247283935547
2018-05-02,177.75,173.8000030517578,175.22999572753906,176.57000732421875,66539400.0,173.2544708251953
2018-05-03,177.5,174.44000244140625,175.8800048828125,176.88999938964844,34068200.0,173.56846618652344
2018-05-04,184.25,178.1699981689453,178.25,183.8300018310547,56201300.0,180.37814331054688
2018-05-07,187.6699981689453,184.75,185.17999267578125,185.16000366210938,42451400.0,181.68316650390625
2018-05-08,186.22000122070312,183.6699981689453,184.99000549316406,186.0500030517578,28402800.0,182.55645751953125
2018-05-09,187.39999389648438,185.22000122070312,186.5500030517578,187.36000061035156,23211200.0,183.84185791015625
2018-05-10,190.3699951171875,187.64999389648438,187.74000549316406,190.0399932861328,27989300.0,186.47152709960938
2018-05-11,190.05999755859375,187.4499969482422,189.49000549316406,188.58999633789062,26212200.0,185.7623291015625
2018-05-14,189.52999877929688,187.86000061035156,189.00999450683594,188.14999389648438,20778800.0,185.32891845703125
2018-05-15,187.07000732421875,185.10000610351562,186.77999877929688,186.44000244140625,23695200.0,183.6445770263672
2018-05-16,188.4600067138672,186.0,186.07000732421875,188.17999267578125,19183100.0,185.3584747314453
2018-05-17,188.91000366210938,186.36000061035156,188.0,186.99000549316406,17294000.0,184.18630981445312
2018-05-18,187.80999755859375,186.1300048828125,187.19000244140625,186.30999755859375,18297700.0,183.51651000976562
2018-05-21,189.27000427246094,186.91000366210938,188.0,187.6300048828125,18400800.0,184.81671142578125
2018-05-22,188.8800048828125,186.77999877929688,188.3800048828125,187.16000366210938,15240700.0,184.353759765625
2018-05-23,188.5,185.75999450683594,186.35000610351562,188.36000061035156,20058400.0,185.5357666015625
